model,fold,generation_id,prompt_id,source_path,raw_sha256,extracted_code_sha256,saved_code_block_sha256,extraction_route,saved_block_matches_original_extractor,new_code_differs_from_saved_block,saved_block_parse_ok,saved_block_status,status,parse_ok,compile_ok,third_party_import,import_modules,error_type,error_message
deepseekcoder,A,547__repeat_2,547,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,2ecc02d1e66666915b237b690151d1eea2d2288c93eea194b3bcd98309f8f629,a16a9350b476cec21f10b8b10dca3c7b88d93955e8af100bca2a3dcaab0e495f,a16a9350b476cec21f10b8b10dca3c7b88d93955e8af100bca2a3dcaab0e495f,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""airflow""]",,
deepseekcoder,A,547__repeat_3,547,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,26d130edde29ff3a977b27a1fa7f75bada8266ec68029fcfea7cea0c9efc55a3,14b676ee9ed3a82432724847baf20bf17bca5cef1e58ca2297c5f146e62629b1,14b676ee9ed3a82432724847baf20bf17bca5cef1e58ca2297c5f146e62629b1,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""airflow""]",,
deepseekcoder,A,547__repeat_4,547,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,55c82398a25aabb997aca9eb7fcd835ba1684205be54012bc4c99b5e3bcda42a,d4474345fb3ef9e4b138361bd3f476b5c7dd6c38a93b90f28954478775d185e8,d4474345fb3ef9e4b138361bd3f476b5c7dd6c38a93b90f28954478775d185e8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""airflow""]",,
deepseekcoder,A,547__repeat_5,547,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,079f4617d8efca02206466bdfce7bcf07aa7f31baa8e8b7ffd5e92c6ac091a59,fb40dec5e664e559a654e70e763fde155fed160d9e57d556f3ae8ad5f6a3a612,fb40dec5e664e559a654e70e763fde155fed160d9e57d556f3ae8ad5f6a3a612,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""airflow""]",,
deepseekcoder,A,4477__repeat_1,4477,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,d8965c9a3e44b9fe7f2d168741228c6e4badfd396dd6feb157898d80ab586315,b405276401ffd433d8c56ba7a4d66b58a00e7b7ad02282cb157bb32bf5ddcafd,b405276401ffd433d8c56ba7a4d66b58a00e7b7ad02282cb157bb32bf5ddcafd,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""PIL"", ""libheif"", ""os""]",,
deepseekcoder,A,4477__repeat_2,4477,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,4a808a70e14e06b6d84a4aaf2cd0ae9f39ea5d295c5ab8f33f1a7b6d80ef35ab,97bb64f8746a9d3649df55c09053d262366e82ea10c5f6389eb9319b8475c22b,97bb64f8746a9d3649df55c09053d262366e82ea10c5f6389eb9319b8475c22b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""heif"", ""os""]",,
deepseekcoder,A,4477__repeat_3,4477,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,5eb4e043f341765e28a4f39d7a4afe3efe581905232e8ea37f16e60e4ceac427,9dfa38303411b22f4bc2097fc653ae75b3bbdca0c1784aed786d06cf704d5537,9dfa38303411b22f4bc2097fc653ae75b3bbdca0c1784aed786d06cf704d5537,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""libheif"", ""os""]",,
deepseekcoder,A,4477__repeat_4,4477,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,04d4236e8af7f7a0911c6134f3be1ee3dee1fb46158cd064b71142b028abdaa0,085a86d5219ebe7af7db6219f97e1cbfaac055fc379d56b1ca90763b524da923,085a86d5219ebe7af7db6219f97e1cbfaac055fc379d56b1ca90763b524da923,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""libheif"", ""os""]",,
deepseekcoder,A,4477__repeat_5,4477,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,ea54bb03f58342ae39657754e38ed03ffe90427100306d6387b9a2014a910cdd,34b338c6d295db0d122b483282a00f178b3799447608bf78d0db2c5425426c9c,34b338c6d295db0d122b483282a00f178b3799447608bf78d0db2c5425426c9c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""PIL"", ""libheif"", ""os""]",,
deepseekcoder,A,3959__repeat_1,3959,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,60ccfcafd807e48629dee9537b423f6391b1c289c8d55c83828053cc1ca746e8,c6d87046979b71899466a80a0355e7258ef325dd747931aea98f6c1a5fbba902,c6d87046979b71899466a80a0355e7258ef325dd747931aea98f6c1a5fbba902,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""cdktf_cdktf_provider_aws""]",,
deepseekcoder,A,3959__repeat_2,3959,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,de2f1fd81eefa243a246d09b98ad2aa00e3ff6cd5cef351aa3061b8a6d5110fb,97653a3cbf2f7a0f1f0a447b3e6496dcae0f29f80117fc6b271e8a04e78b1cc2,97653a3cbf2f7a0f1f0a447b3e6496dcae0f29f80117fc6b271e8a04e78b1cc2,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""imports""]",,
deepseekcoder,A,3959__repeat_3,3959,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,43f5cddc09adb55a7b031b2be5c60cbb8df2b7de0474031a5d9841c63e374274,e0d4459b809e0f757a79637516c639a64273832c433a914322b96217ae5b2d62,e0d4459b809e0f757a79637516c639a64273832c433a914322b96217ae5b2d62,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""cdktf_cdktf_provider_aws"", ""imports""]",,
deepseekcoder,A,3959__repeat_4,3959,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,b1eeb63a5f81615dcee680241f87bf4c6774047687794fd7cb0da8a3a625933a,80f09378c8bdd5f90514ee57994c6c6abed0324c46163077a9bd6e66e1ea6df4,80f09378c8bdd5f90514ee57994c6c6abed0324c46163077a9bd6e66e1ea6df4,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""constructs""]",,
deepseekcoder,A,3959__repeat_5,3959,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,9e78e763cb4c06a8f92bca60ae375243d94fbf6fb703db2610574312b0030d6f,85fc5560a7be0749558b111ce397262ad151bc577ad7b23d5178098c3f77ae1f,85fc5560a7be0749558b111ce397262ad151bc577ad7b23d5178098c3f77ae1f,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""cdktf_cdktf_provider_aws""]",,
deepseekcoder,A,4699__repeat_1,4699,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a516898a63cae8eface9dcf892f6209e2c716323f6e3390e0d2df5f9c2f6b071,c0fb3a159292d9ebab7a7c515352ba7f20353e2b99d507f8c6bab9a4c4bdcee0,c0fb3a159292d9ebab7a7c515352ba7f20353e2b99d507f8c6bab9a4c4bdcee0,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""openstack""]",,
deepseekcoder,A,4699__repeat_2,4699,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,4d2f7cbd7d0f16113e3c6b1a5c2c1290eb7514a48e73f599f3ae13d8fc34100d,de7ac6787fa06f4980798ee40ab0719940f8702b9bcf3ad3df90328ba2c0ea88,de7ac6787fa06f4980798ee40ab0719940f8702b9bcf3ad3df90328ba2c0ea88,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""openstack""]",,
deepseekcoder,A,4699__repeat_3,4699,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,fecca8417b68f8c3ca21e984f581244368b021f2faaed1cd31e38ef75f1fb29f,6048f25292b86dfa3aa1f4a05b270867de26b61257442746c75d1630a92195e5,6048f25292b86dfa3aa1f4a05b270867de26b61257442746c75d1630a92195e5,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""openstack""]",,
deepseekcoder,A,4699__repeat_4,4699,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,64a3d219c3eddb61471a213becd958f2357ca66b34f9675b7a50fdd3c71cc07e,dc70685c08c9da66e88f0b28cd94760c56b640e9cf1253bc64ce9dee4f92b72c,dc70685c08c9da66e88f0b28cd94760c56b640e9cf1253bc64ce9dee4f92b72c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""openstack""]",,
deepseekcoder,A,4699__repeat_5,4699,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,358b9436eed91253a41b234c5998c0cb22e17d1c7693935b7a288cddbf81480c,5af1e6977dd199de06b09b2cf3a5acc3023ffd4d63ba06a5ac4101f4efe066cf,5af1e6977dd199de06b09b2cf3a5acc3023ffd4d63ba06a5ac4101f4efe066cf,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""openstack""]",,
deepseekcoder,A,4789__repeat_1,4789,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,009507f2ffa4b5c51fd26860528c41784f29d5cc084622c44ce5dd36f8783c92,034b3eba076853e8957a19006a7d56157d631a3f582c4e4ab21af753e7597821,034b3eba076853e8957a19006a7d56157d631a3f582c4e4ab21af753e7597821,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pulumi"", ""pulumi_azure_native""]",,
deepseekcoder,A,4789__repeat_2,4789,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,77f620137d8c5a5eb8d03441a12442c76bd25930da777da21f4651d47c786cf3,32132584842f89551953956d2abb99c40bc14fe0b220e3c7454cca2e1ef1d155,32132584842f89551953956d2abb99c40bc14fe0b220e3c7454cca2e1ef1d155,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pulumi"", ""pulumi_azure_native""]",,
deepseekcoder,A,4789__repeat_3,4789,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,adbc37b733ddffc33b61ef0e77df9662304a4cda1a5a0f9f379bb76f6ca5a9af,5effb292cb711f981f17a4ef40b83e684614b0a500e581494250eb6f17e764de,5effb292cb711f981f17a4ef40b83e684614b0a500e581494250eb6f17e764de,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pulumi"", ""pulumi_azure""]",,
deepseekcoder,A,4789__repeat_4,4789,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,9ebeff9f0f83fd9c0b25b6b3a48a3c2a9b1e94eba9cd80ed69f2e7c4303cf188,356af86fcec2f598d90d05b15a01536fef65aff135f38e89c0ebdc6fa7adffba,356af86fcec2f598d90d05b15a01536fef65aff135f38e89c0ebdc6fa7adffba,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pulumi"", ""pulumi_azure_native""]",,
deepseekcoder,A,4789__repeat_5,4789,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,ad06d6dae41418c0e752b4f717c6e35c603353ec776834bc57ca2b2d17b08f41,ffa81c242dcf03b1e5f527fd0058a2b055da1d1635362601cc81e46cab131dbd,ffa81c242dcf03b1e5f527fd0058a2b055da1d1635362601cc81e46cab131dbd,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pulumi"", ""pulumi_azure""]",,
deepseekcoder,A,562__repeat_1,562,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,63ed1d95f73a6ff8e89b045d513135fb50d6f60684ca0c0bdb5ec342c5831d29,d86a8f0f6bef8ebd0dd3dc194fe8f8d39dfc092749b0176a1e00080248433455,d86a8f0f6bef8ebd0dd3dc194fe8f8d39dfc092749b0176a1e00080248433455,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""tensorflow""]",,
deepseekcoder,A,562__repeat_2,562,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,97bc89711d1d1b1ffe354ef36097172041cd27d830e9118aaa6bd309c10141cd,e248d558c8550cfbcbb1e3501f096747dbcbbcff9818869281caa43fc4b2f6c9,e248d558c8550cfbcbb1e3501f096747dbcbbcff9818869281caa43fc4b2f6c9,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cv2"", ""numpy"", ""tensorflow""]",,
deepseekcoder,A,562__repeat_3,562,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a8377d79bd8611a61da04767cbb5f13bbf8f822429534d68e2d40361a0adc598,199a544e44b7d0848182196cf730eee5edd6ea46b866f1b7f81922d35dbf0a91,199a544e44b7d0848182196cf730eee5edd6ea46b866f1b7f81922d35dbf0a91,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""torch""]",,
deepseekcoder,A,562__repeat_4,562,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,fed80739833c91a04cfe7b8e0891019786690d7dc5a4aabd5d3a317a5533fd30,cac90dcee2f8c628f2d5809d0a7878864f2a336c52d69ccda3155e065b5b1756,cac90dcee2f8c628f2d5809d0a7878864f2a336c52d69ccda3155e065b5b1756,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""tensorflow""]",,
deepseekcoder,A,562__repeat_5,562,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,0be096a90d35f1b930a636c6c741e19946c69dabfd745211e465a60cb959439c,04a68d69e221641bf670c80481390d0ff7abe71fe523ccea0bd42ed9c23576da,04a68d69e221641bf670c80481390d0ff7abe71fe523ccea0bd42ed9c23576da,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""torch"", ""torchvision""]",,
deepseekcoder,A,2773__repeat_1,2773,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,33442ae377e07b3445fc885aaa518a86df2110496ab91dd57f500a7f4ddaa17e,16097139d95935c5db22ba934807ec9a67406cc55a3a89d1bfa0a9f18bab0a82,16097139d95935c5db22ba934807ec9a67406cc55a3a89d1bfa0a9f18bab0a82,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3""]",,
deepseekcoder,A,2773__repeat_2,2773,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,25d89de8cc5d0712bd6fd142f17cd1fc09754f486626c51382ce313d17fd0e3b,70923eadae9a45556b48bf7c8649410cd26a4880481fd8c2ab6107ff952aa87a,70923eadae9a45556b48bf7c8649410cd26a4880481fd8c2ab6107ff952aa87a,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3""]",,
deepseekcoder,A,2773__repeat_3,2773,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,defb79b551bd50f413c65c273147375f5c91ba3228c07bc7a575fa2bdc71869f,cbe0f64fa3ec14cebe03d4eefd93d7cb40e80c37b308cc7baaac0313cd671863,cbe0f64fa3ec14cebe03d4eefd93d7cb40e80c37b308cc7baaac0313cd671863,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""botocore""]",,
deepseekcoder,A,2773__repeat_4,2773,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,4802af6bf4de9d7096be83bab9c1b4f044e8997a628a2060251c80ea027e3f9b,6d947da5847d6514595ddd5a50311bd94f2d0c313d2c2e22c46c854d5eeb9714,6d947da5847d6514595ddd5a50311bd94f2d0c313d2c2e22c46c854d5eeb9714,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""__future__"", ""amazon"", ""boto3"", ""botocore"", ""os""]",,
deepseekcoder,A,2773__repeat_5,2773,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,71b999b38d5a28f03031da1872d57175cefaef3405d31c432d527222a3e515bd,bb53d816a6a33b71a30b7e4c9a3002125729c1efe398f81675964376e6c70aa1,bb53d816a6a33b71a30b7e4c9a3002125729c1efe398f81675964376e6c70aa1,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""botocore""]",,
deepseekcoder,A,2431__repeat_1,2431,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,e8544a43e5861c3e5e21ca43ffd915cacfc88856388962e0aef256690a691bf2,0d1b2d3c6ee24ae875a40e2aa91870a28de1b40936b20bbe94113d190b1edcfb,0d1b2d3c6ee24ae875a40e2aa91870a28de1b40936b20bbe94113d190b1edcfb,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 1)"
deepseekcoder,A,2431__repeat_2,2431,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,f800da8f2ee772b5a6b65d6e957fab32224ebb6a4529a4cba6c654ae0e33f077,7148660201a1d4cea055dde2cf78db6b6475788c068315309238c6cccc857ce8,7148660201a1d4cea055dde2cf78db6b6475788c068315309238c6cccc857ce8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""platform_detect""]",,
deepseekcoder,A,2431__repeat_3,2431,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a2d32f5aaf5a90fe51eaa1cf9db9162106069b3fb94c94a9fd45945088c43ccc,7e2124cbb2748eada877ab98e4247057c9320f67e13601f0528dc8b7e955269c,7e2124cbb2748eada877ab98e4247057c9320f67e13601f0528dc8b7e955269c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,"[""platform""]",,
deepseekcoder,A,2431__repeat_4,2431,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,414c11e2c01a91a615de2c669f23caaf1be4956169d83de341e1b2f6bb1d555f,c0fd76a4c3339d930a64a13ec70bc88a64099adce55cf0833bbcb240c7e9dc74,c0fd76a4c3339d930a64a13ec70bc88a64099adce55cf0833bbcb240c7e9dc74,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""platform_detect""]",,
deepseekcoder,A,2431__repeat_5,2431,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,66d3e04285c7d20c2231175488672f6e714982f0bd4b9c63f09be4beb6f23ecd,cd39f72d3fcfb2df91658d5443bff0c5b99bd813320331c157a0200101ded498,cd39f72d3fcfb2df91658d5443bff0c5b99bd813320331c157a0200101ded498,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""platform"", ""platform_detect""]",,
deepseekcoder,A,1178__repeat_1,1178,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,ed4ef5a84cadfb02ea01fb3af162879dbe3dc2f3b2a7c62cc858c4e96889a5ef,ab7849c171ea3327a7baf2a8178eb811dc38d95d7f24a9f00422761c08736bfb,ab7849c171ea3327a7baf2a8178eb811dc38d95d7f24a9f00422761c08736bfb,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pyVim"", ""pyVmomi"", ""ssl""]",,
deepseekcoder,A,1178__repeat_2,1178,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,17eb307d7661521885c0a7905e69d0b7fe0c1ec3cbceeaa0224f343d8b24b7de,5a4ca81bf04f0cca5ad5ee8113f445d0d773af794ea2d3392a2f0d5c0c56fad4,5a4ca81bf04f0cca5ad5ee8113f445d0d773af794ea2d3392a2f0d5c0c56fad4,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 39)"
deepseekcoder,A,1178__repeat_3,1178,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,5e6a7f6ebb03dd272e4c7153c7ffbe874b78ae9f6e691a799fb5144f7aed3cfc,1e756d3b59b23f1aa9910959030b37505246586905efbdb659b5747667cd17b6,1e756d3b59b23f1aa9910959030b37505246586905efbdb659b5747667cd17b6,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 1)"
deepseekcoder,A,1178__repeat_4,1178,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,d6139516658f57cd63ccbbc5a9d765b51fc3d03bd947d418ab605dd51a7c42a4,ce85e5e885d88843ad993485acce8f1c4cfee8950b90e9d98e9101acb5143461,ce85e5e885d88843ad993485acce8f1c4cfee8950b90e9d98e9101acb5143461,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 27)"
deepseekcoder,A,1178__repeat_5,1178,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,0926b970372727cc9c231f3896b45e68f611bc558d393c0550b56bc3121e1dd8,cff0ccf404c311a4ddc015c3bd6edb0aa500f5a29aca2782d129e0e968aab486,cff0ccf404c311a4ddc015c3bd6edb0aa500f5a29aca2782d129e0e968aab486,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""pyVmomi""]",,
deepseekcoder,A,1947__repeat_1,1947,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,c8c6a76eaf9dc8bfef7a5f2b2fab27e95ce01a8114838e50e41ea7458e27698d,20c4c1d215a9d5f121e69c4a1e46f059842c717966ce7e1fbb2d78e8a3d00f63,20c4c1d215a9d5f121e69c4a1e46f059842c717966ce7e1fbb2d78e8a3d00f63,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""hangul_utils""]",,
deepseekcoder,A,1947__repeat_2,1947,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,0b6fa33ce50afe1a3726f4b398ed7f23af47cb09f1b5a8b6c888a2b87c9a709d,eeba377ad855f08d1c8826dcbbacf1cf4ae549fdb40d060aea60361c7c026236,eeba377ad855f08d1c8826dcbbacf1cf4ae549fdb40d060aea60361c7c026236,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 1)"
deepseekcoder,A,1947__repeat_3,1947,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,5db585c953ed52547856de6d79f2f685dd7a66efdfd2e97e8b959963697c3f51,e2595b7d87b6f351bda4f3ab3df258aeabba65485e277836ca0b350c492f7627,e2595b7d87b6f351bda4f3ab3df258aeabba65485e277836ca0b350c492f7627,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""hangul_utils""]",,
deepseekcoder,A,1947__repeat_4,1947,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,868a3de0a88de981937e27edeacf0a15a8ff7306422dc4cfc6e33dce9239ad4e,0c2f254717e9ee3c63eba1d6be4f89913229d6bcb09a959ae09fd9fbf8de578f,0c2f254717e9ee3c63eba1d6be4f89913229d6bcb09a959ae09fd9fbf8de578f,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 2)"
deepseekcoder,A,1947__repeat_5,1947,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,63ceb3a92ef7e08f41637f4b2ef962783c5bb11110f8fdd0acf779063558c0ce,6e2cd8dd3e3492fcb3db941b8e8e4141495364e66d2ec20933f8f1cf7a14864a,6e2cd8dd3e3492fcb3db941b8e8e4141495364e66d2ec20933f8f1cf7a14864a,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""hangul_syllable_dictionary"", ""re""]",,
