model,method,fold,generation_id,ast_status,token_error,import_candidates,rejected_import_statements,import_count,ast_set_equal,ast_missing,ast_extra
deepseekcoder,Base,A,2250__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2250__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2250__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2250__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2250__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,3562__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3562__repeat_2,parse_failure,,1,0,1,,,
deepseekcoder,Base,A,3562__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3562__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3562__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2931__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2931__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2931__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2931__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2931__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,1610__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,1610__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1610__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1610__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1610__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4559__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4559__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4559__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4559__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4559__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,637__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,637__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,637__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,637__repeat_4,parse_failure,,1,0,1,,,
deepseekcoder,Base,A,637__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4825__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4825__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4825__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4825__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4825__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2465__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2465__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2465__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2465__repeat_4,ast_ok,,4,0,4,1,[],[]
deepseekcoder,Base,A,2465__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1316__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,1316__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,1316__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,1316__repeat_4,ast_ok,,3,0,1,1,[],[]
deepseekcoder,Base,A,1316__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4881__repeat_1,parse_failure,,0,0,0,,,
deepseekcoder,Base,A,4881__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4881__repeat_3,parse_failure,,0,0,0,,,
deepseekcoder,Base,A,4881__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4881__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2611__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2611__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,2611__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2611__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2611__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,55__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,55__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,55__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,55__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,55__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,3343__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3343__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,3343__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3343__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,3343__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4344__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4344__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4344__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4344__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4344__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2113__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2113__repeat_2,ast_ok,,5,0,5,1,[],[]
deepseekcoder,Base,A,2113__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2113__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2113__repeat_5,parse_failure,,1,0,1,,,
deepseekcoder,Base,A,64__repeat_1,ast_ok,,8,0,7,1,[],[]
deepseekcoder,Base,A,64__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,Base,A,64__repeat_3,ast_ok,,3,0,1,1,[],[]
deepseekcoder,Base,A,64__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,64__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1448__repeat_1,ast_ok,,0,0,0,1,[],[]
deepseekcoder,Base,A,1448__repeat_2,ast_ok,,0,0,0,1,[],[]
deepseekcoder,Base,A,1448__repeat_3,ast_ok,,0,0,0,1,[],[]
deepseekcoder,Base,A,1448__repeat_4,ast_ok,,0,0,0,1,[],[]
deepseekcoder,Base,A,1448__repeat_5,ast_ok,,0,0,0,1,[],[]
deepseekcoder,Base,A,1725__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,1725__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,Base,A,1725__repeat_3,ast_ok,,5,0,5,1,[],[]
deepseekcoder,Base,A,1725__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,1725__repeat_5,ast_ok,,5,0,5,1,[],[]
deepseekcoder,Base,A,2195__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2195__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2195__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2195__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2195__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,2398__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2398__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2398__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2398__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,2398__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3693__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3693__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3693__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3693__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3693__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4081__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4081__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4081__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4081__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4081__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4856__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4856__repeat_2,ast_ok,,6,0,6,1,[],[]
deepseekcoder,Base,A,4856__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4856__repeat_4,parse_failure,,2,0,2,,,
deepseekcoder,Base,A,4856__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4299__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4299__repeat_2,ast_ok,,4,0,1,1,[],[]
deepseekcoder,Base,A,4299__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4299__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4299__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,1522__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1522__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,1522__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,1522__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,1522__repeat_5,ast_ok,,4,0,4,1,[],[]
deepseekcoder,Base,A,3155__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,3155__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,3155__repeat_3,ast_ok,,4,0,2,1,[],[]
deepseekcoder,Base,A,3155__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,3155__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,313__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,313__repeat_2,parse_failure,,0,0,0,,,
deepseekcoder,Base,A,313__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,313__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,313__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3784__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,3784__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,Base,A,3784__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,3784__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,3784__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4196__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4196__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4196__repeat_3,parse_failure,,1,0,1,,,
deepseekcoder,Base,A,4196__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,4196__repeat_5,parse_failure,,1,0,1,,,
deepseekcoder,Base,A,982__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,982__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,982__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,982__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,982__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4386__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4386__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4386__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4386__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4386__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,Base,A,4117__repeat_1,ast_ok,,4,0,3,1,[],[]
deepseekcoder,Base,A,4117__repeat_2,ast_ok,,6,0,6,1,[],[]
deepseekcoder,Base,A,4117__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,4117__repeat_4,ast_ok,,5,0,5,1,[],[]
deepseekcoder,Base,A,4117__repeat_5,ast_ok,,8,0,7,1,[],[]
deepseekcoder,Base,A,446__repeat_1,parse_failure,,2,0,2,,,
deepseekcoder,Base,A,446__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,Base,A,446__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,446__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,Base,A,446__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,270__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,270__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,270__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,270__repeat_4,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,270__repeat_5,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,4126__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,4126__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,4126__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4126__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,4126__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,2845__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2845__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,2845__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2845__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2845__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,782__repeat_1,ast_ok,,5,0,4,1,[],[]
deepseekcoder,BOUND,A,782__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,782__repeat_3,ast_ok,,6,0,6,1,[],[]
deepseekcoder,BOUND,A,782__repeat_4,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,782__repeat_5,ast_ok,,8,0,4,1,[],[]
deepseekcoder,BOUND,A,3302__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3302__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,3302__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,3302__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,3302__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3063__repeat_1,ast_ok,,2,0,1,1,[],[]
deepseekcoder,BOUND,A,3063__repeat_2,parse_failure,,2,0,1,,,
deepseekcoder,BOUND,A,3063__repeat_3,ast_ok,,2,0,1,1,[],[]
deepseekcoder,BOUND,A,3063__repeat_4,parse_failure,,1,0,1,,,
deepseekcoder,BOUND,A,3063__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2000__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,2000__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,2000__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2000__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2000__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2347__repeat_1,ast_ok,,7,0,5,1,[],[]
deepseekcoder,BOUND,A,2347__repeat_2,ast_ok,,6,0,5,1,[],[]
deepseekcoder,BOUND,A,2347__repeat_3,ast_ok,,6,0,6,1,[],[]
deepseekcoder,BOUND,A,2347__repeat_4,ast_ok,,6,0,4,1,[],[]
deepseekcoder,BOUND,A,2347__repeat_5,ast_ok,,8,0,6,1,[],[]
deepseekcoder,BOUND,A,59__repeat_1,ast_ok,,6,0,5,1,[],[]
deepseekcoder,BOUND,A,59__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,59__repeat_3,ast_ok,,5,0,5,1,[],[]
deepseekcoder,BOUND,A,59__repeat_4,ast_ok,,5,0,5,1,[],[]
deepseekcoder,BOUND,A,59__repeat_5,ast_ok,,6,0,6,1,[],[]
deepseekcoder,BOUND,A,4381__repeat_1,ast_ok,,3,0,5,1,[],[]
deepseekcoder,BOUND,A,4381__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4381__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4381__repeat_4,parse_failure,,3,0,3,,,
deepseekcoder,BOUND,A,4381__repeat_5,ast_ok,,3,0,4,1,[],[]
deepseekcoder,BOUND,A,547__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,547__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,547__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,547__repeat_4,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,547__repeat_5,ast_ok,,8,0,8,1,[],[]
deepseekcoder,BOUND,A,4477__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4477__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4477__repeat_3,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,4477__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,4477__repeat_5,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,3959__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3959__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3959__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3959__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3959__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4699__repeat_1,ast_ok,,4,0,3,1,[],[]
deepseekcoder,BOUND,A,4699__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,4699__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,4699__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,4699__repeat_5,ast_ok,,3,0,2,1,[],[]
deepseekcoder,BOUND,A,4789__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4789__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4789__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4789__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4789__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,562__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,562__repeat_2,ast_ok,,5,0,5,1,[],[]
deepseekcoder,BOUND,A,562__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,562__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,562__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2773__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2773__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2773__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2773__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2773__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2431__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2431__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2431__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2431__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2431__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1178__repeat_1,ast_ok,,5,0,3,1,[],[]
deepseekcoder,BOUND,A,1178__repeat_2,ast_ok,,2,0,1,1,[],[]
deepseekcoder,BOUND,A,1178__repeat_3,parse_failure,,12,0,3,,,
deepseekcoder,BOUND,A,1178__repeat_4,ast_ok,,6,0,5,1,[],[]
deepseekcoder,BOUND,A,1178__repeat_5,ast_ok,,3,0,2,1,[],[]
deepseekcoder,BOUND,A,1947__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1947__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1947__repeat_3,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1947__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1947__repeat_5,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,3002__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,3002__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,3002__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3002__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,3002__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,2379__repeat_1,parse_failure,,2,0,2,,,
deepseekcoder,BOUND,A,2379__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2379__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2379__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2379__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1767__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1767__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1767__repeat_3,ast_ok,,6,0,6,1,[],[]
deepseekcoder,BOUND,A,1767__repeat_4,ast_ok,,7,0,3,1,[],[]
deepseekcoder,BOUND,A,1767__repeat_5,ast_ok,,5,0,5,1,[],[]
deepseekcoder,BOUND,A,3359__repeat_1,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,3359__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,3359__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,3359__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,3359__repeat_5,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1630__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,1630__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,1630__repeat_3,ast_ok,,5,0,5,1,[],[]
deepseekcoder,BOUND,A,1630__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,1630__repeat_5,ast_ok,,5,0,5,1,[],[]
deepseekcoder,BOUND,A,2941__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2941__repeat_2,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2941__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2941__repeat_4,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2941__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1424__repeat_1,ast_ok,,3,0,2,1,[],[]
deepseekcoder,BOUND,A,1424__repeat_2,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,1424__repeat_3,ast_ok,,7,0,7,1,[],[]
deepseekcoder,BOUND,A,1424__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,1424__repeat_5,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,1366__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1366__repeat_2,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1366__repeat_3,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1366__repeat_4,ast_ok,,1,0,1,1,[],[]
deepseekcoder,BOUND,A,1366__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1981__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1981__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,1981__repeat_3,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,1981__repeat_4,parse_failure,,4,0,4,,,
deepseekcoder,BOUND,A,1981__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,1085__repeat_1,parse_failure,,4,0,4,,,
deepseekcoder,BOUND,A,1085__repeat_2,parse_failure,,6,0,6,,,
deepseekcoder,BOUND,A,1085__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,1085__repeat_4,parse_failure,,8,0,8,,,
deepseekcoder,BOUND,A,1085__repeat_5,parse_failure,,4,0,4,,,
deepseekcoder,BOUND,A,4720__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,4720__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,4720__repeat_3,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,4720__repeat_4,ast_ok,,3,0,2,1,[],[]
deepseekcoder,BOUND,A,4720__repeat_5,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,2609__repeat_1,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,2609__repeat_2,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,2609__repeat_3,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,2609__repeat_4,ast_ok,,3,0,3,1,[],[]
deepseekcoder,BOUND,A,2609__repeat_5,ast_ok,,4,0,4,1,[],[]
deepseekcoder,BOUND,A,4525__repeat_1,ast_ok,,2,0,2,1,[],[]
deepseekcoder,BOUND,A,4525__repeat_2,ast_ok,,6,0,6,1,[],[]
