model,method,fold,generation_id,prompt_id,extraction,ast_status,tokenizer_error,import_paths,local_paths,resolved_distributions,unresolved_imports,unknown_date_paths,original_mapper_output,original_valid,original_hallucinated,audited_valid,audited_hallucinated,mapping_known,mapping_correct,label_known,label_agree,known_valid_count,known_hall_count,unknown_count
deepseekcoder,Base,A,562__repeat_5,562,full_ast,ast_ok,,"[""torch"", ""torch.nn"", ""torch.optim"", ""torchvision.models""]",[],"[""torch"", ""torchvision""]",{},[],"[""torch"", ""torchvision""]","[""torch"", ""torchvision""]",[],"[""torch"", ""torchvision""]",[],1,1,1,1,2,0,0
deepseekcoder,Base,A,2773__repeat_1,2773,full_ast,ast_ok,,"[""boto3"", ""boto3.dynamodb.conditions""]",[],"[""boto3""]",{},[],"[""botocore"", ""s3transfer""]","[""botocore"", ""s3transfer""]",[],"[""boto3""]",[],1,0,1,0,1,0,0
deepseekcoder,Base,A,2773__repeat_2,2773,full_ast,ast_ok,,"[""boto3""]",[],"[""boto3""]",{},[],"[""botocore"", ""s3transfer""]","[""botocore"", ""s3transfer""]",[],"[""boto3""]",[],1,0,1,0,1,0,0
deepseekcoder,Base,A,2773__repeat_3,2773,full_ast,ast_ok,,"[""boto3"", ""botocore.exceptions""]",[],"[""boto3"", ""botocore""]",{},[],"[""boto3"", ""botocore""]","[""boto3"", ""botocore""]",[],"[""boto3"", ""botocore""]",[],1,1,1,1,2,0,0
deepseekcoder,Base,A,2773__repeat_4,2773,full_ast,ast_ok,,"[""amazon.qldb.driver.qldb_driver"", ""amazon.qldb.driver.qldb_session"", ""amazon.qldb.driver.transactions.transaction_executor"", ""amazon.qldb.driver.transactions.transaction_executor_factory"", ""boto3"", ""botocore.exceptions""]",[],"[""boto3"", ""botocore""]","{""amazon.qldb.driver.qldb_driver"": ""unknown"", ""amazon.qldb.driver.qldb_session"": ""unknown"", ""amazon.qldb.driver.transactions.transaction_executor"": ""unknown"", ""amazon.qldb.driver.transactions.transaction_executor_factory"": ""unknown""}",[],"[""jmespath"", ""python-dateutil"", ""requests"", ""s3transfer"", ""six""]","[""jmespath"", ""python-dateutil"", ""requests"", ""s3transfer"", ""six""]",[],"[""boto3"", ""botocore""]",[],0,,0,,2,0,4
deepseekcoder,Base,A,2773__repeat_5,2773,full_ast,ast_ok,,"[""boto3"", ""botocore.exceptions""]",[],"[""boto3"", ""botocore""]",{},[],"[""boto3"", ""botocore""]","[""boto3"", ""botocore""]",[],"[""boto3"", ""botocore""]",[],1,1,1,1,2,0,0
deepseekcoder,Base,A,2431__repeat_1,2431,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""platform_detect""]",[],"[""platform-detect""]",{},[],"[""platform-detect""]",[],"[""platform-detect""]",[],"[""platform-detect""]",1,1,1,1,0,1,0
deepseekcoder,Base,A,2431__repeat_2,2431,full_ast,ast_ok,,"[""platform_detect""]",[],"[""platform-detect""]",{},[],"[""platform-detect""]",[],"[""platform-detect""]",[],"[""platform-detect""]",1,1,1,1,0,1,0
deepseekcoder,Base,A,2431__repeat_3,2431,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,2431__repeat_4,2431,full_ast,ast_ok,,"[""platform_detect""]",[],"[""platform-detect""]",{},[],"[""platform-detect""]",[],"[""platform-detect""]",[],"[""platform-detect""]",1,1,1,1,0,1,0
deepseekcoder,Base,A,2431__repeat_5,2431,full_ast,ast_ok,,"[""platform_detect""]",[],"[""platform-detect""]",{},[],"[""platform-detect""]",[],"[""platform-detect""]",[],"[""platform-detect""]",1,1,1,1,0,1,0
deepseekcoder,Base,A,1178__repeat_1,1178,full_ast,ast_ok,,"[""pyVim.connect"", ""pyVmomi""]",[],"[""pyvmomi""]",{},[],"[""pyvmomi""]","[""pyvmomi""]",[],"[""pyvmomi""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1178__repeat_2,1178,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""pyVim.connect"", ""pyVmomi""]",[],"[""pyvmomi""]",{},[],"[""pyvmomi""]","[""pyvmomi""]",[],"[""pyvmomi""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1178__repeat_3,1178,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""com.vmware.vcenter"", ""com.vmware.vcenter.VM"", ""vmware.vapi.vsphere.client""]",[],[],"{""com.vmware.vcenter"": ""unknown"", ""com.vmware.vcenter.VM"": ""unknown"", ""vmware.vapi.vsphere.client"": ""unknown""}",[],"[""pyvim"", ""vmware""]","[""pyvim""]","[""vmware""]",[],[],0,,0,,0,0,3
deepseekcoder,Base,A,1178__repeat_4,1178,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""com.vmware.vapi.stdlib.client"", ""urllib3"", ""vmware.vapi.vsphere.client""]",[],"[""urllib3""]","{""com.vmware.vapi.stdlib.client"": ""unknown"", ""vmware.vapi.vsphere.client"": ""unknown""}",[],"[""urllib3"", ""vmware""]","[""urllib3""]","[""vmware""]","[""urllib3""]",[],0,,0,,1,0,2
deepseekcoder,Base,A,1178__repeat_5,1178,full_ast,ast_ok,,"[""pyVmomi"", ""pyVmomi.VmomiSupport""]",[],"[""pyvmomi""]",{},[],"[""pyvmomi""]","[""pyvmomi""]",[],"[""pyvmomi""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1947__repeat_1,1947,full_ast,ast_ok,,"[""hangul_utils""]",[],"[""hangul-utils""]",{},[],"[""hangul-utils""]","[""hangul-utils""]",[],"[""hangul-utils""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1947__repeat_2,1947,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""hangul_utils""]",[],"[""hangul-utils""]",{},[],"[""hangul-utils""]","[""hangul-utils""]",[],"[""hangul-utils""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1947__repeat_3,1947,full_ast,ast_ok,,"[""hangul_utils""]",[],"[""hangul-utils""]",{},[],"[""hangul-utils""]","[""hangul-utils""]",[],"[""hangul-utils""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1947__repeat_4,1947,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""jamo""]",[],"[""jamo""]",{},[],"[""jamo""]","[""jamo""]",[],"[""jamo""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1947__repeat_5,1947,full_ast,ast_ok,,"[""hangul_syllable_dictionary""]",[],[],"{""hangul_syllable_dictionary"": ""unknown""}",[],"[""hangul-syllable-dictionary""]",[],"[""hangul-syllable-dictionary""]",[],[],0,,0,,0,0,1
deepseekcoder,Base,A,3002__repeat_1,3002,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,3002__repeat_2,3002,full_ast,ast_ok,,"[""numpy""]",[],"[""numpy""]",{},[],"[""numpy""]","[""numpy""]",[],"[""numpy""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,3002__repeat_3,3002,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,3002__repeat_4,3002,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,3002__repeat_5,3002,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,2379__repeat_1,2379,full_ast,ast_ok,,"[""pulumi"", ""pulumi_gcp"", ""pulumi_kubernetes.core.v1""]",[],"[""pulumi"", ""pulumi-gcp"", ""pulumi-kubernetes""]",{},[],"[""pulumi"", ""pulumi-gcp"", ""pulumi-kubernetes""]","[""pulumi"", ""pulumi-gcp"", ""pulumi-kubernetes""]",[],"[""pulumi"", ""pulumi-gcp"", ""pulumi-kubernetes""]",[],1,1,1,1,3,0,0
deepseekcoder,Base,A,2379__repeat_2,2379,full_ast,ast_ok,,"[""pulumi"", ""pulumi_gcp""]",[],"[""pulumi"", ""pulumi-gcp""]",{},[],"[""pulumi"", ""pulumi-gcp""]","[""pulumi"", ""pulumi-gcp""]",[],"[""pulumi"", ""pulumi-gcp""]",[],1,1,1,1,2,0,0
deepseekcoder,Base,A,2379__repeat_3,2379,full_ast,ast_ok,,"[""pulumi"", ""pulumi_gcp""]",[],"[""pulumi"", ""pulumi-gcp""]",{},[],"[""pulumi""]","[""pulumi""]",[],"[""pulumi"", ""pulumi-gcp""]",[],1,0,1,0,2,0,0
deepseekcoder,Base,A,2379__repeat_4,2379,full_ast,ast_ok,,"[""pulumi"", ""pulumi_gcp""]",[],"[""pulumi"", ""pulumi-gcp""]",{},[],"[""pulumi""]","[""pulumi""]",[],"[""pulumi"", ""pulumi-gcp""]",[],1,0,1,0,2,0,0
deepseekcoder,Base,A,2379__repeat_5,2379,full_ast,ast_ok,,"[""pulumi"", ""pulumi_gcp""]",[],"[""pulumi"", ""pulumi-gcp""]",{},[],"[""pulumi""]","[""pulumi""]",[],"[""pulumi"", ""pulumi-gcp""]",[],1,0,1,0,2,0,0
deepseekcoder,Base,A,1767__repeat_1,1767,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,1767__repeat_2,1767,full_ast,ast_ok,,"[""AppKit"", ""Quartz.CoreGraphics"", ""pyautogui"", ""speech_recognition""]",[],"[""pyobjc-framework-quartz""]","{""AppKit"": ""unknown"", ""pyautogui"": ""unknown"", ""speech_recognition"": ""unknown""}",[],"[""appkit"", ""pyautogui"", ""quartz"", ""speechrecognition""]","[""appkit"", ""pyautogui"", ""quartz"", ""speechrecognition""]",[],"[""pyobjc-framework-quartz""]",[],0,,0,,1,0,3
deepseekcoder,Base,A,1767__repeat_3,1767,full_ast,ast_ok,,"[""Foundation"", ""Quartz"", ""objc""]",[],"[""pyobjc-framework-quartz""]","{""Foundation"": ""unknown"", ""objc"": ""unknown""}",[],[],[],[],"[""pyobjc-framework-quartz""]",[],0,,0,,1,0,2
deepseekcoder,Base,A,1767__repeat_4,1767,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,1767__repeat_5,1767,full_ast,ast_ok,,"[""AppKit"", ""Foundation"", ""objc""]",[],[],"{""AppKit"": ""unknown"", ""Foundation"": ""unknown"", ""objc"": ""unknown""}",[],"[""appkit"", ""foundation"", ""objc""]","[""appkit"", ""foundation""]","[""objc""]",[],[],0,,0,,0,0,3
deepseekcoder,Base,A,3359__repeat_1,3359,full_ast,ast_ok,,"[""pyvips""]",[],[],"{""pyvips"": ""unknown""}",[],"[""pyvips""]","[""pyvips""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,3359__repeat_2,3359,full_ast,ast_ok,,"[""vips""]",[],[],"{""vips"": ""unknown""}",[],"[""python-vips""]",[],"[""python-vips""]",[],[],0,,0,,0,0,1
deepseekcoder,Base,A,3359__repeat_3,3359,full_ast,ast_ok,,"[""pyvips""]",[],[],"{""pyvips"": ""unknown""}",[],"[""pyvips""]","[""pyvips""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,3359__repeat_4,3359,full_ast,ast_ok,,"[""vips""]",[],[],"{""vips"": ""unknown""}",[],"[""python-vips""]",[],"[""python-vips""]",[],[],0,,0,,0,0,1
deepseekcoder,Base,A,3359__repeat_5,3359,full_ast,ast_ok,,"[""vips""]",[],[],"{""vips"": ""unknown""}",[],"[""libvips""]",[],"[""libvips""]",[],[],0,,0,,0,0,1
deepseekcoder,Base,A,1630__repeat_1,1630,full_ast,ast_ok,,"[""cv2"", ""numpy"", ""skimage""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",{},[],"[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",[],1,1,1,1,3,0,0
deepseekcoder,Base,A,1630__repeat_2,1630,full_ast,ast_ok,,"[""cv2"", ""numpy"", ""skimage""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",{},[],"[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",[],1,1,1,1,3,0,0
deepseekcoder,Base,A,1630__repeat_3,1630,full_ast,ast_ok,,"[""cv2"", ""numpy"", ""skimage.color"", ""skimage.feature"", ""skimage.filters"", ""skimage.morphology""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",{},[],"[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",[],1,1,1,1,3,0,0
deepseekcoder,Base,A,1630__repeat_4,1630,full_ast,ast_ok,,"[""cv2"", ""numpy"", ""skimage""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",{},[],"[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",[],1,1,1,1,3,0,0
deepseekcoder,Base,A,1630__repeat_5,1630,full_ast,ast_ok,,"[""cv2"", ""numpy"", ""skimage.feature""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",{},[],"[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[],"[""numpy"", ""opencv-python"", ""scikit-image""]",[],1,1,1,1,3,0,0
deepseekcoder,Base,A,2941__repeat_1,2941,full_ast,ast_ok,,"[""requests""]",[],"[""requests""]",{},[],"[""requests""]","[""requests""]",[],"[""requests""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,2941__repeat_2,2941,full_ast,ast_ok,,"[""requests""]",[],"[""requests""]",{},[],"[""requests""]","[""requests""]",[],"[""requests""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,2941__repeat_3,2941,full_ast,ast_ok,,"[""requests""]",[],"[""requests""]",{},[],[],[],[],"[""requests""]",[],1,0,1,0,1,0,0
deepseekcoder,Base,A,2941__repeat_4,2941,full_ast,ast_ok,,"[""requests""]",[],"[""requests""]",{},[],"[""requests""]","[""requests""]",[],"[""requests""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,2941__repeat_5,2941,full_ast,ast_ok,,"[""requests""]",[],"[""requests""]",{},[],"[""requests""]","[""requests""]",[],"[""requests""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1424__repeat_1,1424,full_ast,ast_ok,,"[""pyspark.sql"", ""pyspark.sql.functions"", ""pyspark.sql.types"", ""pyspark_h3.functions""]",[],[],"{""pyspark.sql"": ""unknown"", ""pyspark.sql.functions"": ""unknown"", ""pyspark.sql.types"": ""unknown"", ""pyspark_h3.functions"": ""unknown""}",[],"[""pyspark"", ""pyspark-h3""]","[""pyspark""]","[""pyspark-h3""]",[],[],0,,0,,0,0,4
deepseekcoder,Base,A,1424__repeat_2,1424,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""h3ronpy"", ""pyspark.sql"", ""pyspark.sql.functions"", ""pyspark.sql.types""]",[],"[""h3ronpy""]","{""pyspark.sql"": ""unknown"", ""pyspark.sql.functions"": ""unknown"", ""pyspark.sql.types"": ""unknown""}",[],[],[],[],"[""h3ronpy""]",[],0,,0,,1,0,3
deepseekcoder,Base,A,1424__repeat_3,1424,full_ast,ast_ok,,"[""geospark"", ""geospark.sql"", ""geospark.sql.functions""]",[],[],"{""geospark"": ""unknown"", ""geospark.sql"": ""unknown"", ""geospark.sql.functions"": ""unknown""}",[],"[""geospark""]","[""geospark""]",[],[],[],0,,0,,0,0,3
deepseekcoder,Base,A,1424__repeat_4,1424,full_ast,ast_ok,,"[""h3ronpy"", ""pyspark.sql"", ""pyspark.sql.functions"", ""pyspark.sql.types""]",[],"[""h3ronpy""]","{""pyspark.sql"": ""unknown"", ""pyspark.sql.functions"": ""unknown"", ""pyspark.sql.types"": ""unknown""}",[],"[""h3ronpy"", ""pyspark""]","[""h3ronpy"", ""pyspark""]",[],"[""h3ronpy""]",[],0,,0,,1,0,3
deepseekcoder,Base,A,1424__repeat_5,1424,full_ast,ast_ok,,"[""h3"", ""pyspark.sql"", ""pyspark.sql.functions"", ""pyspark.sql.types""]",[],"[""h3""]","{""pyspark.sql"": ""unknown"", ""pyspark.sql.functions"": ""unknown"", ""pyspark.sql.types"": ""unknown""}",[],"[""h3"", ""pyspark""]","[""h3"", ""pyspark""]",[],"[""h3""]",[],0,,0,,1,0,3
deepseekcoder,Base,A,1366__repeat_1,1366,full_ast,ast_ok,,"[""dxpy""]",[],[],"{""dxpy"": ""unknown""}",[],"[""dxpy""]","[""dxpy""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,1366__repeat_2,1366,full_ast,ast_ok,,"[""dxpy""]",[],[],"{""dxpy"": ""unknown""}",[],"[""dxpy""]","[""dxpy""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,1366__repeat_3,1366,full_ast,ast_ok,,"[""dxpy""]",[],[],"{""dxpy"": ""unknown""}",[],"[""dxpy""]","[""dxpy""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,1366__repeat_4,1366,full_ast,ast_ok,,"[""dxpy""]",[],[],"{""dxpy"": ""unknown""}",[],"[""dxpy""]","[""dxpy""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,1366__repeat_5,1366,full_ast,ast_ok,,"[""dxpy""]",[],[],"{""dxpy"": ""unknown""}",[],"[""dxpy""]","[""dxpy""]",[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,1981__repeat_1,1981,full_ast,ast_ok,,"[""django.urls"", ""slack_sdk"", ""slack_sdk.errors""]",[],"[""django"", ""slack-sdk""]",{},[],"[""django"", ""slackclient""]","[""django"", ""slackclient""]",[],"[""django"", ""slack-sdk""]",[],1,0,1,0,2,0,0
deepseekcoder,Base,A,1981__repeat_2,1981,full_ast,ast_ok,,"[""slack_sdk"", ""slack_sdk.errors""]",[],"[""slack-sdk""]",{},[],"[""slack-sdk""]","[""slack-sdk""]",[],"[""slack-sdk""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1981__repeat_3,1981,full_ast,ast_ok,,"[""django.conf"", ""slack_sdk"", ""slack_sdk.errors""]",[],"[""django"", ""slack-sdk""]",{},[],"[""django"", ""slack-sdk""]","[""django"", ""slack-sdk""]",[],"[""django"", ""slack-sdk""]",[],1,1,1,1,2,0,0
deepseekcoder,Base,A,1981__repeat_4,1981,full_ast,ast_ok,,"[""slack_sdk"", ""slack_sdk.errors"", ""slack_sdk.rtm""]",[],"[""slack-sdk""]",{},[],"[""slack-sdk""]","[""slack-sdk""]",[],"[""slack-sdk""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1981__repeat_5,1981,full_ast,ast_ok,,"[""slack_sdk"", ""slack_sdk.errors""]",[],"[""slack-sdk""]",{},[],"[""slack-sdk""]","[""slack-sdk""]",[],"[""slack-sdk""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1085__repeat_1,1085,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""mkdocs.commands.build"", ""mkdocs.config"", ""mkdocs.exceptions"", ""mkdocs.utils""]",[],"[""mkdocs""]",{},[],"[""mkdocs""]","[""mkdocs""]",[],"[""mkdocs""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1085__repeat_2,1085,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (27, 0))","[""mkdocs"", ""mkdocs.commands.build"", ""mkdocs.commands.gh_deploy"", ""mkdocs.commands.new"", ""mkdocs.commands.serve"", ""mkdocs.config.base"", ""mkdocs.config.config_options"", ""mkdocs.plugins"", ""mkdocs.structure.files"", ""mkdocs.structure.pages"", ""mkdocs.utils"", ""mkdocs_mermaid2_plugin"", ""pymdownx.superfences""]",[],"[""mkdocs""]","{""mkdocs_mermaid2_plugin"": ""unknown"", ""pymdownx.superfences"": ""unknown""}",[],"[""mkdocs"", ""mkdocs-mermaid2-plugin"", ""pymdownx""]","[""mkdocs"", ""mkdocs-mermaid2-plugin""]","[""pymdownx""]","[""mkdocs""]",[],0,,0,,1,0,2
deepseekcoder,Base,A,1085__repeat_3,1085,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""mkdocs.config"", ""mkdocs.plugins""]",[],"[""mkdocs""]",{},[],"[""mkdocs""]","[""mkdocs""]",[],"[""mkdocs""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,1085__repeat_4,1085,full_ast,ast_ok,,"[""mkdocs"", ""mkdocs.commands.build"", ""mkdocs.config"", ""mkdocs.structure.files"", ""mkdocs_mermaid2.plugin""]",[],"[""mkdocs""]","{""mkdocs_mermaid2.plugin"": ""unknown""}",[],"[""mkdocs"", ""mkdocs-mermaid2""]","[""mkdocs""]","[""mkdocs-mermaid2""]","[""mkdocs""]",[],0,,0,,1,0,1
deepseekcoder,Base,A,1085__repeat_5,1085,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""mkdocs.config"", ""mkdocs.plugins""]",[],"[""mkdocs""]",{},[],"[""mkdocs""]","[""mkdocs""]",[],"[""mkdocs""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,4720__repeat_1,4720,full_ast,ast_ok,,"[""ate_api""]",[],[],"{""ate_api"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,1
deepseekcoder,Base,A,4720__repeat_2,4720,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,4720__repeat_3,4720,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
deepseekcoder,Base,A,4720__repeat_4,4720,full_ast,ast_ok,,"[""ats_easy_api""]",[],[],"{""ats_easy_api"": ""unknown""}",[],"[""ats-easy-api""]",[],"[""ats-easy-api""]",[],[],0,,0,,0,0,1
deepseekcoder,Base,A,4720__repeat_5,4720,full_ast,ast_ok,,"[""pyats.aereport"", ""pyats.easypy""]",[],"[""pyats""]",{},[],"[""pyats""]","[""pyats""]",[],"[""pyats""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,2609__repeat_1,2609,full_ast,ast_ok,,"[""kafka"", ""kafka.errors""]",[],[],"{""kafka"": ""ambiguous_namespace"", ""kafka.errors"": ""ambiguous_namespace""}",[],"[""kafka-python""]","[""kafka-python""]",[],[],[],0,,0,,0,0,2
deepseekcoder,Base,A,2609__repeat_2,2609,full_ast,ast_ok,,"[""kafka"", ""kafka.errors""]",[],[],"{""kafka"": ""ambiguous_namespace"", ""kafka.errors"": ""ambiguous_namespace""}",[],"[""kafka-python""]","[""kafka-python""]",[],[],[],0,,0,,0,0,2
deepseekcoder,Base,A,2609__repeat_3,2609,full_ast,ast_ok,,"[""kafka"", ""kafka.errors""]",[],[],"{""kafka"": ""ambiguous_namespace"", ""kafka.errors"": ""ambiguous_namespace""}",[],"[""confluent-kafka""]","[""confluent-kafka""]",[],[],[],0,,0,,0,0,2
deepseekcoder,Base,A,2609__repeat_4,2609,full_ast,ast_ok,,"[""kafka"", ""kafka.errors""]",[],[],"{""kafka"": ""ambiguous_namespace"", ""kafka.errors"": ""ambiguous_namespace""}",[],"[""confluent-kafka""]","[""confluent-kafka""]",[],[],[],0,,0,,0,0,2
deepseekcoder,Base,A,2609__repeat_5,2609,full_ast,ast_ok,,"[""kafka"", ""kafka.admin"", ""kafka.errors"", ""kafka.structs""]",[],"[""kafka-python""]","{""kafka"": ""ambiguous_namespace"", ""kafka.errors"": ""ambiguous_namespace"", ""kafka.structs"": ""ambiguous_namespace""}",[],"[""kafka-python""]","[""kafka-python""]",[],"[""kafka-python""]",[],0,,0,,1,0,3
deepseekcoder,Base,A,4525__repeat_1,4525,full_ast,ast_ok,,"[""rosbag"", ""rospy""]",[],[],"{""rosbag"": ""unknown"", ""rospy"": ""unknown""}",[],"[""rospy""]",[],"[""rospy""]",[],[],0,,0,,0,0,2
deepseekcoder,Base,A,4525__repeat_2,4525,full_ast,ast_ok,,"[""rosbag"", ""roslib""]",[],[],"{""rosbag"": ""unknown"", ""roslib"": ""unknown""}",[],"[""rospkg""]","[""rospkg""]",[],[],[],0,,0,,0,0,2
deepseekcoder,Base,A,4525__repeat_3,4525,full_ast,ast_ok,,"[""cv2"", ""cv_bridge"", ""numpy"", ""rosbag"", ""rospy"", ""rospy.numpy_msg"", ""sensor_msgs.msg""]",[],"[""cv-bridge"", ""numpy"", ""opencv-python""]","{""rosbag"": ""unknown"", ""rospy"": ""unknown"", ""rospy.numpy_msg"": ""unknown"", ""sensor_msgs.msg"": ""unknown""}",[],"[""opencv-python"", ""rospy"", ""sensor-msgs""]","[""opencv-python""]","[""rospy"", ""sensor-msgs""]","[""numpy"", ""opencv-python""]","[""cv-bridge""]",0,,0,,2,1,4
deepseekcoder,Base,A,4525__repeat_4,4525,full_ast,ast_ok,,"[""rosbag"", ""roslib""]",[],[],"{""rosbag"": ""unknown"", ""roslib"": ""unknown""}",[],"[""rospkg""]","[""rospkg""]",[],[],[],0,,0,,0,0,2
deepseekcoder,Base,A,4525__repeat_5,4525,full_ast,ast_ok,,"[""rosbag""]",[],[],"{""rosbag"": ""unknown""}",[],"[""rosbag""]",[],"[""rosbag""]",[],[],0,,0,,0,0,1
deepseekcoder,Base,A,682__repeat_1,682,full_ast,ast_ok,,"[""RPi.GPIO""]",[],"[""rpi-gpio""]",{},[],"[""rpi-gpio""]","[""rpi-gpio""]",[],"[""rpi-gpio""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,682__repeat_2,682,full_ast,ast_ok,,"[""RPi.GPIO""]",[],"[""rpi-gpio""]",{},[],"[""rpi-gpio""]","[""rpi-gpio""]",[],"[""rpi-gpio""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,682__repeat_3,682,full_ast,ast_ok,,"[""RPi.GPIO""]",[],"[""rpi-gpio""]",{},[],"[""rpi-gpio""]","[""rpi-gpio""]",[],"[""rpi-gpio""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,682__repeat_4,682,full_ast,ast_ok,,"[""RPi.GPIO""]",[],"[""rpi-gpio""]",{},[],"[""rpi-gpio""]","[""rpi-gpio""]",[],"[""rpi-gpio""]",[],1,1,1,1,1,0,0
deepseekcoder,Base,A,682__repeat_5,682,full_ast,ast_ok,,"[""RPi.GPIO""]",[],"[""rpi-gpio""]",{},[],[],[],[],"[""rpi-gpio""]",[],1,0,1,0,1,0,0
deepseekcoder,Base,A,2939__repeat_1,2939,full_ast,ast_ok,,"[""google.cloud""]",[],"[""googleapis-common-protos""]",{},[],"[""google-api-python-client""]","[""google-api-python-client""]",[],"[""googleapis-common-protos""]",[],1,0,1,0,1,0,0
deepseekcoder,Base,A,2939__repeat_2,2939,full_ast,ast_ok,,"[""google.cloud""]",[],"[""googleapis-common-protos""]",{},[],"[""google-api-python-client""]","[""google-api-python-client""]",[],"[""googleapis-common-protos""]",[],1,0,1,0,1,0,0
